highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,total_clicks,days_active,avg_daily_clicks,avg_score,total_score,submission_count,min_score,max_score,withdrew_early
0,0,1,0,120,70.0,3.0,2.2580645161290325,72.75,291.0,4.0,41.0,100.0,1
2,3,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,8,2,0,60,1695.0,125.0,3.310546875,82.6,413.0,5.0,76.0,90.0,0
2,2,1,0,60,2202.0,118.0,4.369047619047619,75.25,301.0,4.0,67.0,82.0,0
2,5,1,1,120,961.0,17.0,4.953608247422681,52.0,52.0,1.0,52.0,52.0,0
2,3,1,0,30,517.0,39.0,3.1144578313253013,90.0,810.0,9.0,70.0,100.0,0
1,7,0,0,30,128.0,8.0,3.878787878787879,52.0,104.0,2.0,44.0,60.0,1
0,10,0,0,90,3262.0,114.0,3.5767543859649122,83.25,999.0,12.0,47.0,99.0,0
0,5,0,0,60,3356.0,68.0,5.439222042139384,69.08333333333333,829.0,12.0,44.0,94.0,0
0,3,1,0,30,982.0,76.0,2.940119760479042,84.0,588.0,7.0,56.0,100.0,0
0,7,0,0,60,1304.0,55.0,3.5148247978436657,59.583333333333336,715.0,12.0,40.0,78.0,0
2,0,0,0,30,519.0,28.0,3.4832214765100673,83.125,665.0,8.0,64.0,100.0,0
0,5,0,0,90,5293.0,78.0,6.454878048780488,71.91666666666667,863.0,12.0,53.0,87.0,0
1,6,0,0,60,1320.0,75.0,4.217252396166134,86.41666666666667,1037.0,12.0,77.0,95.0,0
2,3,0,0,60,3383.0,163.0,3.294060370009737,65.58333333333333,787.0,12.0,47.0,88.0,0
2,8,1,0,60,462.0,33.0,3.3,40.0,40.0,1.0,40.0,40.0,1
2,2,0,0,60,43.0,5.0,2.263157894736842,69.5,139.0,2.0,64.0,75.0,1
2,9,1,0,60,186.0,19.0,2.2142857142857144,72.27272727272727,795.0,11.0,45.0,100.0,0
2,2,0,0,90,325.0,22.0,1.9005847953216375,60.0,60.0,1.0,60.0,60.0,0
0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,0,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0,0,1,60,181.0,17.0,2.445945945945946,32.0,96.0,3.0,10.0,59.0,1
1,9,1,0,60,12036.0,233.0,4.576425855513308,92.17647058823529,1567.0,17.0,86.0,100.0,0
0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,2,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,3,0,0,120,488.0,36.0,2.7262569832402233,96.77777777777777,871.0,9.0,89.0,100.0,0
0,4,0,0,90,2229.0,173.0,2.1960591133004925,57.0,228.0,4.0,47.0,77.0,1
0,4,0,0,90,1815.0,66.0,4.134396355353076,67.75,813.0,12.0,45.0,86.0,0
1,8,0,0,60,691.0,53.0,2.5127272727272727,59.42857142857143,416.0,7.0,35.0,80.0,0
2,1,1,0,60,802.0,29.0,3.9507389162561575,50.0,150.0,3.0,42.0,58.0,1
2,1,0,0,120,428.0,35.0,2.625766871165644,85.0,170.0,2.0,85.0,85.0,1
2,4,0,0,90,135.0,14.0,1.588235294117647,34.0,34.0,1.0,34.0,34.0,1
2,4,1,0,30,53.0,4.0,2.409090909090909,0.0,0.0,0.0,0.0,0.0,0
0,1,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,5,0,0,60,4603.0,85.0,4.434489402697495,60.333333333333336,362.0,6.0,52.0,73.0,1
2,1,0,0,60,475.0,45.0,2.240566037735849,93.81818181818181,1032.0,11.0,80.0,100.0,0
2,8,0,0,120,523.0,18.0,3.3741935483870966,61.333333333333336,184.0,3.0,56.0,70.0,0
2,2,0,0,90,1324.0,113.0,3.7720797720797723,68.75,275.0,4.0,20.0,92.0,0
0,4,0,0,180,2253.0,46.0,6.258333333333334,64.0,192.0,3.0,52.0,72.0,1
2,7,0,0,120,3357.0,112.0,4.734837799717913,88.16666666666667,1058.0,12.0,78.0,99.0,0
2,4,0,0,30,514.0,15.0,4.178861788617886,76.77777777777777,691.0,9.0,40.0,100.0,0
0,0,0,0,90,148.0,15.0,2.642857142857143,43.0,43.0,1.0,43.0,43.0,1
2,0,0,0,60,428.0,20.0,2.4597701149425286,76.0,228.0,3.0,60.0,100.0,1
2,3,1,0,30,770.0,40.0,3.8308457711442787,89.0,801.0,9.0,66.0,100.0,0
0,7,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9,0,0,90,542.0,46.0,3.097142857142857,64.5,129.0,2.0,59.0,70.0,1
2,0,1,0,120,366.0,23.0,3.05,69.6,696.0,10.0,57.0,80.0,1
0,5,0,0,90,1994.0,60.0,4.804819277108434,84.75,1017.0,12.0,69.0,96.0,0
0,7,1,0,60,1478.0,62.0,3.5443645083932855,63.666666666666664,573.0,9.0,33.0,81.0,0
0,0,1,1,120,7951.0,208.0,3.605895691609977,74.53846153846153,969.0,13.0,23.0,100.0,0
2,8,0,0,60,2175.0,115.0,4.503105590062112,90.75,363.0,4.0,86.0,96.0,0
0,5,0,0,90,847.0,44.0,3.867579908675799,60.22222222222222,542.0,9.0,33.0,79.0,0
2,4,0,0,90,460.0,24.0,2.893081761006289,50.0,50.0,1.0,50.0,50.0,1
4,10,1,0,60,4456.0,157.0,3.9679430097951913,73.25,1172.0,16.0,57.0,91.0,0
0,0,0,0,60,7180.0,158.0,4.986111111111111,80.25,963.0,12.0,70.0,90.0,0
2,3,0,0,30,59.0,8.0,2.36,0.0,0.0,0.0,0.0,0.0,0
0,8,0,0,60,405.0,69.0,1.426056338028169,49.714285714285715,348.0,7.0,22.0,70.0,0
2,2,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,6,0,0,150,1591.0,117.0,2.164625850340136,72.0,504.0,7.0,27.0,88.0,1
0,0,0,0,30,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0
1,7,0,0,60,2456.0,89.0,4.30122591943958,56.61538461538461,736.0,13.0,2.0,100.0,1
0,4,0,0,60,228.0,7.0,7.125,65.5,131.0,2.0,56.0,75.0,1
2,7,0,0,60,419.0,32.0,2.1377551020408165,67.25,269.0,4.0,41.0,84.0,1
0,0,0,0,60,3944.0,152.0,2.943283582089552,70.4,704.0,10.0,48.0,91.0,0
1,6,0,0,120,275.0,21.0,2.217741935483871,82.33333333333333,247.0,3.0,69.0,100.0,0
1,0,0,0,60,133.0,8.0,3.5,10.0,10.0,1.0,10.0,10.0,1
2,5,0,0,60,171.0,11.0,3.3529411764705883,4.0,4.0,1.0,4.0,4.0,0
0,6,0,0,120,497.0,59.0,1.5628930817610063,54.857142857142854,384.0,7.0,0.0,85.0,0
0,8,1,0,60,1553.0,102.0,3.561926605504587,80.27272727272727,883.0,11.0,55.0,100.0,0
0,9,0,0,120,2376.0,207.0,1.8248847926267282,86.42857142857143,605.0,7.0,75.0,97.0,0
1,0,0,0,120,638.0,39.0,2.2,57.0,114.0,2.0,36.0,78.0,0
2,7,1,0,120,2665.0,110.0,4.626736111111111,77.91666666666667,935.0,12.0,52.0,93.0,0
2,6,0,0,210,24.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1
4,9,1,2,180,216.0,9.0,2.88,0.0,0.0,0.0,0.0,0.0,1
2,4,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,4,0,0,90,5488.0,137.0,4.170212765957447,88.33333333333333,1060.0,12.0,80.0,97.0,1
0,1,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1,1,0,30,1074.0,41.0,5.805405405405406,64.66666666666667,194.0,3.0,52.0,77.0,0
2,1,0,0,90,1068.0,148.0,2.106508875739645,80.36363636363636,884.0,11.0,66.0,100.0,0
2,2,0,1,60,1035.0,139.0,1.6586538461538463,80.85714285714286,566.0,7.0,75.0,89.0,1
0,9,0,0,120,182.0,36.0,1.625,62.42857142857143,437.0,7.0,47.0,78.0,0
2,4,0,0,60,330.0,20.0,3.402061855670103,48.6,243.0,5.0,1.0,72.0,0
0,0,0,0,120,352.0,23.0,2.687022900763359,55.0,110.0,2.0,54.0,56.0,0
2,9,0,0,90,645.0,77.0,1.7966573816155988,83.85714285714286,587.0,7.0,78.0,91.0,0
0,8,0,0,60,845.0,32.0,4.85632183908046,89.75,359.0,4.0,84.0,95.0,0
1,2,0,0,60,3852.0,169.0,3.8290258449304173,85.58333333333333,1027.0,12.0,72.0,96.0,0
2,7,0,0,60,1546.0,67.0,3.3978021978021977,70.0,350.0,5.0,7.0,92.0,1
2,0,0,0,90,1171.0,57.0,3.4851190476190474,54.285714285714285,760.0,14.0,16.0,84.0,1
2,1,0,1,60,44.0,5.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0
0,1,0,0,120,52.0,6.0,1.5294117647058822,100.0,100.0,1.0,100.0,100.0,0
0,1,0,0,120,2693.0,112.0,3.9486803519061584,50.0625,801.0,16.0,23.0,100.0,0
2,9,0,0,30,745.0,41.0,3.9210526315789473,91.55555555555556,824.0,9.0,72.0,100.0,0
0,9,0,0,60,2735.0,160.0,2.5704887218045114,86.71428571428571,607.0,7.0,73.0,100.0,0
2,0,1,0,30,183.0,19.0,2.6911764705882355,67.44444444444444,607.0,9.0,20.0,100.0,0
2,1,0,0,60,82.0,11.0,1.64,48.666666666666664,292.0,6.0,40.0,60.0,0
0,4,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,2,1,0,30,323.0,15.0,3.4,86.875,695.0,8.0,70.0,100.0,0
2,10,1,0,60,3597.0,148.0,2.7085843373493974,75.85714285714286,1062.0,14.0,38.0,94.0,0
2,0,1,0,120,6661.0,277.0,4.005411906193626,78.2,391.0,5.0,74.0,85.0,0
2,1,1,0,90,290.0,20.0,2.9591836734693877,25.5,51.0,2.0,1.0,50.0,1
0,9,0,0,120,3368.0,161.0,4.0095238095238095,51.76923076923077,673.0,13.0,25.0,93.0,0
2,2,0,1,60,421.0,46.0,1.8146551724137931,86.0,430.0,5.0,75.0,100.0,1
0,3,0,0,210,125.0,15.0,1.8656716417910448,75.0,75.0,1.0,75.0,75.0,1
0,5,0,0,30,323.0,16.0,4.25,72.5,145.0,2.0,67.0,78.0,1
0,5,0,0,30,443.0,30.0,3.0136054421768708,96.25,770.0,8.0,80.0,100.0,0
2,0,0,0,60,673.0,62.0,2.185064935064935,68.6,686.0,10.0,59.0,100.0,0
2,4,0,3,60,342.0,48.0,2.2649006622516556,77.63636363636364,854.0,11.0,40.0,100.0,0
0,1,0,0,30,411.0,35.0,2.9568345323741005,81.0,729.0,9.0,60.0,100.0,0
2,3,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,5,0,0,75,2206.0,134.0,3.3474962063732927,78.58333333333333,943.0,12.0,1.0,100.0,1
1,6,1,0,180,143.0,33.0,1.6627906976744187,57.84615384615385,752.0,13.0,36.0,75.0,0
2,8,0,0,150,24.0,3.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.0,1
0,10,1,0,60,3663.0,91.0,3.9218415417558887,91.18181818181819,1003.0,11.0,59.0,100.0,0
2,6,0,0,60,7.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,1
2,9,1,0,60,2034.0,44.0,4.924939467312349,75.58333333333333,907.0,12.0,54.0,92.0,0
1,10,1,0,60,19.0,2.0,1.3571428571428572,50.0,50.0,1.0,50.0,50.0,1
0,4,0,0,120,561.0,79.0,2.1744186046511627,93.9090909090909,1033.0,11.0,86.0,100.0,0
0,6,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,6,0,0,60,1800.0,158.0,2.756508422664625,84.85714285714286,594.0,7.0,64.0,94.0,0
2,3,0,1,210,1629.0,42.0,4.475274725274725,75.5,302.0,4.0,66.0,91.0,1
2,7,0,0,60,3400.0,88.0,4.775280898876405,76.75,921.0,12.0,58.0,96.0,0
0,7,0,0,60,5185.0,143.0,4.236111111111111,89.0,1068.0,12.0,81.0,98.0,0
0,9,1,0,120,11.0,3.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,1
2,2,0,1,60,859.0,44.0,3.5349794238683128,74.5,298.0,4.0,60.0,80.0,0
1,5,1,0,120,551.0,27.0,3.9357142857142855,90.0,270.0,3.0,83.0,98.0,1
2,9,0,0,90,721.0,36.0,3.983425414364641,49.6,248.0,5.0,21.0,78.0,1
2,5,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,3,0,0,120,7.0,2.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1
0,5,0,0,120,253.0,24.0,2.1623931623931623,65.55555555555556,590.0,9.0,60.0,80.0,0
2,3,0,1,60,588.0,40.0,2.227272727272727,74.64285714285714,1045.0,14.0,40.0,95.0,0
0,6,0,0,180,2915.0,157.0,4.376876876876877,77.91666666666667,935.0,12.0,65.0,89.0,0
2,4,1,0,60,226.0,26.0,2.0925925925925926,87.8,439.0,5.0,67.0,100.0,1
1,0,0,0,60,1196.0,52.0,3.7375,76.08333333333333,913.0,12.0,28.0,95.0,0
2,3,0,1,60,2621.0,94.0,3.6052269601100413,86.4,432.0,5.0,76.0,100.0,1
2,5,1,0,30,308.0,20.0,2.878504672897196,93.28571428571429,653.0,7.0,80.0,100.0,0
2,1,0,0,60,974.0,61.0,2.978593272171254,78.66666666666667,472.0,6.0,58.0,100.0,0
0,6,0,0,60,1230.0,74.0,3.5652173913043477,48.6,243.0,5.0,1.0,65.0,0
1,5,1,0,60,1025.0,57.0,2.971014492753623,75.42857142857143,528.0,7.0,49.0,90.0,0
2,4,0,0,60,53.0,9.0,1.65625,57.0,57.0,1.0,57.0,57.0,0
2,4,0,2,60,82.0,9.0,2.484848484848485,83.33333333333333,250.0,3.0,66.0,96.0,0
1,3,0,0,60,629.0,35.0,3.328042328042328,46.833333333333336,281.0,6.0,11.0,70.0,1
0,2,0,0,120,1330.0,94.0,3.8439306358381504,83.5,668.0,8.0,73.0,98.0,0
2,4,0,0,60,1148.0,36.0,4.704918032786885,83.33333333333333,250.0,3.0,70.0,96.0,0
0,7,0,0,120,1008.0,47.0,3.7058823529411766,59.6,298.0,5.0,1.0,80.0,0
0,3,0,0,120,1995.0,76.0,4.173640167364017,79.0,869.0,11.0,71.0,94.0,0
2,3,0,0,30,427.0,33.0,3.7130434782608694,38.0,152.0,4.0,20.0,62.0,0
0,1,1,0,30,371.0,35.0,1.9946236559139785,81.33333333333333,732.0,9.0,45.0,100.0,0
1,2,0,0,60,176.0,22.0,2.0952380952380953,65.8,329.0,5.0,56.0,77.0,0
2,1,1,0,30,565.0,17.0,3.923611111111111,85.44444444444444,769.0,9.0,60.0,100.0,0
0,1,0,0,30,980.0,44.0,5.268817204301075,79.14285714285714,554.0,7.0,58.0,100.0,0
1,0,1,0,150,2703.0,81.0,3.6875852660300135,87.2,436.0,5.0,79.0,98.0,1
2,5,0,0,60,249.0,23.0,2.6210526315789475,39.0,117.0,3.0,23.0,57.0,1
1,5,0,0,60,1283.0,36.0,3.773529411764706,88.0,88.0,1.0,88.0,88.0,1
1,4,0,1,120,243.0,47.0,1.6993006993006994,60.0,360.0,6.0,39.0,80.0,1
0,7,0,1,120,156.0,12.0,2.4375,82.7,827.0,10.0,70.0,100.0,0
2,9,0,0,60,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,2,1,0,150,7558.0,161.0,4.62262996941896,89.25,1071.0,12.0,81.0,99.0,0
0,8,0,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,7,0,0,60,261.0,17.0,2.9,64.0,128.0,2.0,64.0,64.0,1
0,6,0,0,150,143.0,22.0,2.3833333333333333,22.5,45.0,2.0,11.0,34.0,1
2,8,1,0,30,183.0,16.0,2.152941176470588,80.0,80.0,1.0,80.0,80.0,0
2,0,1,1,60,256.0,23.0,2.265486725663717,78.18181818181819,860.0,11.0,53.0,100.0,0
0,3,0,0,60,1928.0,192.0,2.2366589327146174,88.0,616.0,7.0,70.0,100.0,0
0,3,1,0,30,6.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,1
2,2,0,0,60,536.0,61.0,2.1700404858299596,81.0,891.0,11.0,48.0,100.0,0
2,4,0,0,120,273.0,21.0,2.0839694656488548,42.0,42.0,1.0,42.0,42.0,0
1,4,1,0,60,6735.0,188.0,3.886324293133295,82.46666666666667,1237.0,15.0,67.0,94.0,1
0,4,0,0,120,322.0,15.0,3.156862745098039,84.0,84.0,1.0,84.0,84.0,1
2,6,0,1,60,156.0,14.0,1.9259259259259258,75.66666666666667,227.0,3.0,62.0,100.0,1
2,0,0,0,150,3052.0,137.0,3.42152466367713,74.63636363636364,821.0,11.0,54.0,90.0,0
2,0,1,0,60,524.0,61.0,2.1214574898785425,56.42857142857143,395.0,7.0,20.0,80.0,1
1,6,0,0,60,85.0,1.0,4.25,0.0,0.0,0.0,0.0,0.0,1
0,4,1,0,120,613.0,50.0,1.9584664536741214,70.75,566.0,8.0,60.0,80.0,1
1,3,0,0,120,5252.0,133.0,4.235483870967742,73.47619047619048,1543.0,21.0,52.0,95.0,0
1,3,0,0,90,209.0,28.0,2.0096153846153846,51.142857142857146,358.0,7.0,31.0,64.0,0
1,4,1,2,120,272.0,11.0,3.090909090909091,89.0,178.0,2.0,83.0,95.0,0
1,7,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,10,1,0,60,5891.0,67.0,6.898126463700234,36.44444444444444,328.0,9.0,0.0,60.0,1
0,1,0,0,120,426.0,47.0,2.13,93.6,468.0,5.0,84.0,100.0,1
0,8,0,1,60,551.0,35.0,3.4012345679012346,83.36363636363636,917.0,11.0,60.0,100.0,0
2,1,1,0,60,386.0,31.0,2.992248062015504,0.0,0.0,0.0,0.0,0.0,1
1,6,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,5,1,0,60,3630.0,194.0,2.727272727272727,45.0,315.0,7.0,10.0,88.0,1
2,5,0,0,120,1055.0,36.0,5.466321243523316,52.0,260.0,5.0,1.0,75.0,0
2,5,1,0,90,2245.0,96.0,2.7378048780487805,70.5,282.0,4.0,53.0,88.0,1
0,3,0,0,60,419.0,38.0,2.3806818181818183,80.4,804.0,10.0,60.0,100.0,0
2,2,0,0,30,723.0,36.0,4.016666666666667,87.5,525.0,6.0,65.0,100.0,0
2,4,1,0,30,1172.0,68.0,3.7806451612903227,78.75,630.0,8.0,60.0,100.0,0
0,3,0,0,90,2605.0,136.0,2.856359649122807,79.6,796.0,10.0,30.0,96.0,1
0,3,1,1,120,859.0,45.0,2.366391184573003,56.0,112.0,2.0,45.0,67.0,1
1,5,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,0,1,1,90,1786.0,67.0,4.3667481662591685,84.75,678.0,8.0,56.0,98.0,1
2,6,1,1,60,894.0,66.0,2.257575757575758,70.16666666666667,421.0,6.0,58.0,91.0,1
0,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,6,0,0,60,247.0,26.0,2.041322314049587,70.0,560.0,8.0,40.0,100.0,0
0,8,0,1,60,90.0,8.0,2.3684210526315788,42.0,84.0,2.0,41.0,43.0,1
2,0,0,0,60,156.0,11.0,3.0588235294117645,10.0,10.0,1.0,10.0,10.0,0
1,2,1,0,30,5470.0,149.0,3.705962059620596,68.53846153846153,891.0,13.0,30.0,83.0,0
0,6,0,0,90,363.0,36.0,2.357142857142857,70.0,140.0,2.0,62.0,78.0,0
0,8,1,0,60,271.0,16.0,2.8526315789473684,61.5,123.0,2.0,50.0,73.0,0
0,7,0,0,60,38.0,3.0,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,0
2,1,1,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,4,0,0,60,1234.0,77.0,2.4979757085020244,63.0,252.0,4.0,42.0,75.0,1
1,9,0,0,60,1271.0,88.0,2.5218253968253967,67.71428571428571,948.0,14.0,40.0,87.0,0
1,8,1,0,60,236.0,31.0,2.2264150943396226,80.6,806.0,10.0,64.0,100.0,0
0,0,0,1,60,301.0,33.0,2.3153846153846156,75.0,375.0,5.0,66.0,100.0,0
0,2,0,0,60,289.0,25.0,2.049645390070922,71.36363636363636,785.0,11.0,40.0,100.0,0
0,3,0,0,60,756.0,68.0,2.6903914590747333,80.0,880.0,11.0,55.0,100.0,0
2,1,0,0,120,173.0,10.0,2.9322033898305087,0.0,0.0,0.0,0.0,0.0,1
0,4,0,0,30,217.0,18.0,2.411111111111111,66.42857142857143,465.0,7.0,45.0,80.0,0
2,7,1,0,60,345.0,28.0,2.4125874125874125,87.0909090909091,958.0,11.0,67.0,100.0,1
0,3,0,0,150,993.0,91.0,2.018292682926829,43.333333333333336,390.0,9.0,11.0,80.0,1
0,2,1,0,60,115.0,4.0,6.388888888888889,0.0,0.0,0.0,0.0,0.0,1
0,5,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,2,0,0,60,2682.0,143.0,2.98,83.0,415.0,5.0,74.0,88.0,0
2,5,0,1,120,381.0,12.0,3.0,78.0,78.0,1.0,78.0,78.0,1
2,1,0,0,90,354.0,31.0,2.36,76.0,76.0,1.0,76.0,76.0,1
2,2,0,0,120,558.0,52.0,2.4366812227074237,68.57142857142857,960.0,14.0,0.0,91.0,0
0,5,0,0,90,498.0,29.0,2.8135593220338984,64.5,258.0,4.0,58.0,72.0,1
1,6,0,0,30,537.0,18.0,5.114285714285714,35.22222222222222,317.0,9.0,0.0,56.0,0
2,10,1,1,60,429.0,48.0,1.8982300884955752,54.0,324.0,6.0,25.0,78.0,1
1,5,0,0,60,922.0,68.0,3.7028112449799195,52.285714285714285,366.0,7.0,25.0,85.0,0
0,9,0,0,60,624.0,23.0,3.6705882352941175,46.0,46.0,1.0,46.0,46.0,1
2,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,5,0,0,90,2027.0,90.0,5.1186868686868685,90.75,363.0,4.0,74.0,97.0,0
2,3,0,0,30,997.0,59.0,3.988,79.4,794.0,10.0,40.0,100.0,1
2,6,0,0,60,119.0,6.0,3.4,0.0,0.0,0.0,0.0,0.0,1
2,1,0,0,60,108.0,3.0,6.352941176470588,0.0,0.0,0.0,0.0,0.0,1
0,4,0,0,60,3501.0,139.0,3.8178844056706653,66.47619047619048,1396.0,21.0,12.0,88.0,0
0,0,0,0,90,738.0,96.0,2.1899109792284865,63.8,638.0,10.0,40.0,100.0,0
1,6,1,0,60,332.0,17.0,2.515151515151515,0.0,0.0,0.0,0.0,0.0,1
0,3,0,0,90,1556.0,74.0,3.2016460905349793,64.4,966.0,15.0,21.0,96.0,1
0,4,0,0,210,533.0,40.0,2.761658031088083,70.75,283.0,4.0,44.0,92.0,1
1,1,1,2,150,611.0,65.0,2.32319391634981,86.81818181818181,955.0,11.0,71.0,100.0,1
0,0,0,0,210,102.0,6.0,3.923076923076923,60.0,60.0,1.0,60.0,60.0,1
0,2,0,0,30,624.0,47.0,3.8282208588957056,90.0,810.0,9.0,65.0,100.0,0
0,8,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9,0,0,60,4468.0,119.0,4.504032258064516,89.91666666666667,1079.0,12.0,76.0,98.0,0
1,4,1,0,90,4761.0,206.0,2.9280442804428044,84.5,1014.0,12.0,46.0,100.0,0
0,0,0,0,120,2981.0,143.0,4.100412654745529,78.33333333333333,940.0,12.0,66.0,93.0,0
0,7,1,0,60,6016.0,169.0,4.251590106007067,94.75,1137.0,12.0,88.0,98.0,0
1,4,1,0,60,256.0,46.0,1.673202614379085,60.42857142857143,423.0,7.0,47.0,80.0,0
2,8,0,0,30,297.0,25.0,3.337078651685393,80.0,80.0,1.0,80.0,80.0,0
0,5,0,0,90,1139.0,53.0,3.7467105263157894,81.6,408.0,5.0,70.0,100.0,0
2,8,1,2,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,4,0,0,60,946.0,30.0,3.032051282051282,68.0,136.0,2.0,50.0,86.0,0
0,7,0,0,30,816.0,49.0,2.863157894736842,75.25,602.0,8.0,54.0,100.0,0
2,2,1,0,30,1813.0,105.0,3.5,76.77777777777777,691.0,9.0,40.0,100.0,0
1,3,1,0,60,1448.0,148.0,1.8375634517766497,86.85714285714286,608.0,7.0,73.0,95.0,0
2,10,1,0,60,990.0,84.0,2.2758620689655173,88.72727272727273,976.0,11.0,70.0,100.0,0
0,3,0,0,60,2439.0,183.0,2.706992230854606,96.0,672.0,7.0,91.0,100.0,0
2,10,0,0,60,3038.0,160.0,2.555088309503785,84.85714285714286,594.0,7.0,37.0,97.0,0
2,9,0,0,150,2316.0,95.0,4.559055118110236,75.64285714285714,1059.0,14.0,33.0,90.0,1
2,3,0,0,60,2764.0,107.0,3.463659147869674,79.66666666666667,956.0,12.0,73.0,98.0,0
1,8,0,0,60,3357.0,140.0,3.81044267877412,81.0,324.0,4.0,72.0,97.0,1
2,5,0,0,60,855.0,44.0,3.6538461538461537,76.0,304.0,4.0,61.0,100.0,0
1,7,0,0,90,224.0,12.0,2.5168539325842696,38.0,76.0,2.0,34.0,42.0,0
2,4,0,0,60,26.0,4.0,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0
1,1,0,0,60,724.0,47.0,3.480769230769231,53.666666666666664,322.0,6.0,25.0,71.0,0
2,5,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,2,0,0,150,173.0,14.0,2.703125,0.0,0.0,0.0,0.0,0.0,1
2,3,1,0,60,1521.0,69.0,3.604265402843602,60.4,302.0,5.0,40.0,100.0,0
1,3,2,0,30,267.0,19.0,3.104651162790698,81.33333333333333,244.0,3.0,65.0,90.0,0
0,7,1,0,90,1744.0,94.0,2.6424242424242426,80.21428571428571,1123.0,14.0,35.0,100.0,0
2,2,0,0,30,68.0,7.0,2.5185185185185186,0.0,0.0,0.0,0.0,0.0,1
1,1,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9,0,0,90,7678.0,234.0,3.8738647830474267,86.1875,1379.0,16.0,71.0,98.0,0
2,7,1,0,60,384.0,27.0,2.4615384615384617,90.42857142857143,633.0,7.0,70.0,100.0,0
1,3,0,0,60,5353.0,116.0,5.576041666666667,81.25,975.0,12.0,75.0,90.0,0
1,10,0,0,60,3641.0,158.0,3.7002032520325203,86.61111111111111,1559.0,18.0,58.0,100.0,0
2,3,0,0,60,2269.0,123.0,3.595879556259905,70.73333333333333,1061.0,15.0,40.0,94.0,0
2,2,0,0,150,2609.0,78.0,4.291118421052632,74.53846153846153,969.0,13.0,33.0,94.0,1
2,7,0,0,60,370.0,23.0,2.740740740740741,75.33333333333333,452.0,6.0,62.0,100.0,0
1,10,0,0,90,1264.0,49.0,4.328767123287672,61.0,732.0,12.0,46.0,85.0,0
0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,2,0,0,60,150.0,13.0,2.0833333333333335,73.7,737.0,10.0,60.0,100.0,0
2,6,0,0,60,1497.0,98.0,3.247288503253796,86.33333333333333,777.0,9.0,46.0,100.0,0
0,2,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,60,351.0,39.0,1.95,90.25,361.0,4.0,88.0,94.0,1
0,3,1,1,60,587.0,57.0,2.4356846473029043,83.66666666666667,753.0,9.0,65.0,100.0,0
2,1,0,0,120,35.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,1
